,NAME_2,Sum_of_Lights_2021
623,Pilibhit,46883.0
624,Pratapgarh,69650.0
625,Rae Bareli,59991.0
626,Rampur,54230.0
627,Saharanpur,81513.0
628,Sambhal,42490.0
629,Sant Kabir Nagar,22393.0
630,Sant Ravi Das Nagar,32339.0
631,Shahjahanpur,77038.0
632,Shamli,27640.0
633,Shravasti,47810.0
634,Siddharth Nagar,55900.0
635,Sitapur,90876.0
636,Sonbhadra,92880.0
637,Sultanpur,49173.0
638,Unnao,77155.0
639,Varanasi,59134.0
640,Almora,32799.0
641,Bageshwar,14958.0
642,Chamoli,37007.0
643,Chamoli,0.0
644,Champawat,16788.0
645,Dehradun,69473.0
646,Garhwal,60841.0
647,Hardwar,73371.0
648,Nainital,56469.0
649,Pithoragarh,30969.0
650,Pithoragarh,0.0
651,Rudraprayag,8644.0
652,Tehri Garhwal,46854.0
653,Udham Singh Nagar,83921.0
654,Uttarkashi,24853.0
655,Uttarkashi,0.0
656,Alipurduar,33893.0
657,Bankura,94227.0
658,Barddhaman,173006.0
659,Birbhum,81070.0
660,Dakshin Dinajpur,31736.0
661,Darjiling,40369.0
662,Haora,49676.0
663,Hugli,73540.0
664,Jalpaiguri,54717.0
665,Koch Bihar,49875.0
666,Kolkata,7559.0
667,Maldah,57758.0
668,Murshidabad,94824.0
669,Nadia,76976.0
670,North 24 Parganas,103637.0
671,Pashchim Medinipur,133938.0
672,Purba Medinipur,76989.0
673,Puruliya,76577.0
674,South 24 Parganas,122103.0
675,Uttar Dinajpur,55730.0
