,NAME_2,Sum_of_Lights_1998
613,Lucknow,33607.0
614,Maharajganj,3653.0
615,Mahoba,3554.0
616,Mainpuri,7880.0
617,Mathura,25756.0
618,Mau,13189.0
619,Meerut,32457.0
620,Mirzapur,14183.0
621,Moradabad,13712.0
622,Muzaffarnagar,21086.0
623,Pilibhit,4857.0
624,Pratapgarh,19297.0
625,Rae Bareli,12407.0
626,Rampur,13501.0
627,Saharanpur,20430.0
628,Sambhal,9245.0
629,Sant Kabir Nagar,3343.0
630,Sant Ravi Das Nagar,10501.0
631,Shahjahanpur,13138.0
632,Shamli,10503.0
633,Shravasti,3407.0
634,Siddharth Nagar,2787.0
635,Sitapur,11429.0
636,Sonbhadra,18197.0
637,Sultanpur,11024.0
638,Unnao,13294.0
639,Varanasi,22556.0
640,Almora,3042.0
641,Bageshwar,932.0
642,Chamoli,660.0
643,Chamoli,0.0
644,Champawat,151.0
645,Dehradun,19212.0
646,Garhwal,5929.0
647,Hardwar,13674.0
648,Nainital,8877.0
649,Pithoragarh,1360.0
650,Pithoragarh,0.0
651,Rudraprayag,45.0
652,Tehri Garhwal,4493.0
653,Udham Singh Nagar,26402.0
654,Uttarkashi,576.0
655,Uttarkashi,0.0
656,Alipurduar,7699.0
657,Bankura,26235.0
658,Barddhaman,77318.0
659,Birbhum,24327.0
660,Dakshin Dinajpur,3583.0
661,Darjiling,11735.0
662,Haora,23090.0
663,Hugli,39966.0
664,Jalpaiguri,12093.0
665,Koch Bihar,8809.0
666,Kolkata,7440.0
667,Maldah,10597.0
668,Murshidabad,19608.0
669,Nadia,31699.0
670,North 24 Parganas,44574.0
671,Pashchim Medinipur,26657.0
672,Purba Medinipur,20607.0
673,Puruliya,13347.0
674,South 24 Parganas,36451.0
675,Uttar Dinajpur,8610.0
