Col_A_Block_1,Col_B_Block_1,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
432,Ganjam,12204.0,13385.0,13921.0,20155.0,22468.0,17844.0,22863.0,17354.0,27009.0,21157.0,21577.0,16305.0,26487.0,22389.0,20724.0,26594.0,25097.0,26601.0,23561.0,28582.0,32391.0,29208.0,73436.0,82922.0,72764.0,90937.0,94455.0,93552.0,90807.0,102145.0,102977.0
433,Jagatsinghapur,2788.0,2952.0,4758.0,6440.0,7453.0,8116.0,9800.0,7413.0,11530.0,11523.0,11483.0,10440.0,14248.0,12331.0,10319.0,12797.0,12057.0,12861.0,14345.0,15863.0,18288.0,19520.0,23495.0,24610.0,24214.0,26289.0,27433.0,28193.0,29445.0,30739.0,33372.0
434,Jajapur,3827.0,4091.0,6531.0,8454.0,9402.0,9759.0,12400.0,10032.0,17608.0,11663.0,15127.0,11148.0,20506.0,21485.0,19214.0,25189.0,24164.0,29816.0,27783.0,32586.0,35192.0,37801.0,50045.0,53815.0,50654.0,55480.0,57199.0,58791.0,59829.0,61831.0,64169.0
435,Jharsuguda,6296.0,6987.0,7601.0,10646.0,11128.0,8960.0,10491.0,10839.0,13842.0,12187.0,13119.0,10181.0,14135.0,13276.0,13124.0,17709.0,18434.0,18839.0,20641.0,21756.0,24067.0,24343.0,37728.0,41607.0,38639.0,41619.0,41658.0,43220.0,42141.0,44504.0,46503.0
436,Kalahandi,1908.0,2510.0,2760.0,4012.0,5405.0,3564.0,5492.0,5137.0,7553.0,6204.0,4873.0,3801.0,4702.0,6497.0,4609.0,7853.0,6022.0,8519.0,8805.0,10535.0,9449.0,9516.0,57866.0,61834.0,54561.0,73675.0,75373.0,73197.0,56767.0,74635.0,83793.0
437,Kandhamal,533.0,977.0,704.0,1563.0,1549.0,1378.0,1674.0,2185.0,1839.0,1602.0,1376.0,1184.0,2261.0,1695.0,1108.0,1804.0,1598.0,1784.0,1303.0,1425.0,1468.0,1565.0,50823.0,37356.0,41287.0,66174.0,70728.0,46813.0,35783.0,68097.0,58638.0
438,Kendrapara,1563.0,1562.0,2263.0,3849.0,5287.0,6197.0,8987.0,4891.0,9645.0,6609.0,8231.0,6794.0,11010.0,9560.0,6999.0,10470.0,10586.0,10804.0,10199.0,12925.0,14135.0,16059.0,22610.0,24677.0,22601.0,27213.0,28323.0,29300.0,31347.0,33305.0,36459.0
439,Kendujhar,4767.0,6483.0,7230.0,10321.0,11087.0,9307.0,11025.0,9643.0,13971.0,8076.0,12561.0,9333.0,18482.0,15072.0,13788.0,20130.0,17747.0,24847.0,25706.0,25934.0,31255.0,29344.0,84354.0,87135.0,73430.0,98975.0,99194.0,94396.0,91011.0,104008.0,107164.0
440,Khordha,10273.0,10250.0,12022.0,15650.0,16042.0,15883.0,16227.0,14620.0,21416.0,18691.0,19049.0,17711.0,24926.0,23142.0,19416.0,24077.0,22704.0,24273.0,24990.0,27266.0,30220.0,33581.0,43631.0,46624.0,46630.0,50180.0,52350.0,54501.0,57446.0,60514.0,61872.0
441,Koraput,4495.0,5730.0,6214.0,8692.0,7728.0,7036.0,8836.0,8234.0,9849.0,8958.0,7939.0,6971.0,8340.0,7925.0,8579.0,9440.0,9309.0,12435.0,10170.0,11258.0,11940.0,13789.0,51477.0,66113.0,53820.0,82114.0,83963.0,86319.0,70894.0,77860.0,89550.0
442,Malkangiri,789.0,1813.0,1808.0,2480.0,1800.0,1480.0,2120.0,2160.0,2845.0,3562.0,4156.0,1639.0,2101.0,2185.0,2903.0,2306.0,2041.0,2784.0,2379.0,2533.0,2905.0,3807.0,30529.0,39974.0,28441.0,48014.0,50717.0,49250.0,33830.0,41502.0,46943.0
443,Mayurbhanj,2610.0,3741.0,5472.0,8084.0,11695.0,6873.0,12137.0,11924.0,15344.0,5221.0,13314.0,7315.0,14950.0,15568.0,12076.0,16827.0,12446.0,12880.0,9286.0,13801.0,11315.0,9927.0,80806.0,82584.0,76598.0,100052.0,105412.0,88917.0,82716.0,103424.0,100129.0
444,Nabarangapur,1215.0,1570.0,1452.0,3007.0,2028.0,1674.0,2315.0,1912.0,2548.0,1906.0,1971.0,1333.0,1836.0,1798.0,2091.0,1749.0,1627.0,2434.0,2006.0,2813.0,2032.0,2530.0,16473.0,33892.0,33345.0,47995.0,49082.0,50124.0,46021.0,51470.0,55301.0
445,Nayagarh,740.0,1680.0,2203.0,4215.0,3936.0,3574.0,4624.0,2462.0,3824.0,1526.0,2871.0,2782.0,7496.0,5271.0,3288.0,5779.0,5201.0,7369.0,5287.0,6634.0,8128.0,9701.0,30331.0,31123.0,26679.0,35895.0,36519.0,30323.0,26505.0,36763.0,33022.0
446,Nuapada,385.0,517.0,887.0,1492.0,2007.0,1564.0,1781.0,1522.0,2337.0,1359.0,2023.0,1415.0,1652.0,1520.0,1409.0,2933.0,1316.0,2014.0,1994.0,2419.0,2794.0,2806.0,25715.0,31833.0,25791.0,36249.0,36403.0,36620.0,29308.0,37194.0,41439.0
447,Puri,3448.0,4307.0,5393.0,7120.0,8632.0,8853.0,10629.0,6485.0,12417.0,8932.0,9969.0,7729.0,14171.0,13193.0,10586.0,13792.0,12752.0,12490.0,13165.0,15108.0,16314.0,18184.0,32844.0,35152.0,34012.0,37980.0,39300.0,41530.0,45085.0,46269.0,47220.0
448,Rayagada,2358.0,2611.0,2492.0,3584.0,4023.0,3245.0,4142.0,4001.0,5016.0,5051.0,3720.0,3412.0,3971.0,4161.0,3949.0,4567.0,4015.0,7215.0,6182.0,7091.0,10316.0,9493.0,37653.0,48130.0,38998.0,64681.0,66668.0,57681.0,47833.0,62895.0,56903.0
449,Sambalpur,5932.0,5997.0,6495.0,10073.0,10281.0,8889.0,11213.0,9940.0,13393.0,11897.0,12627.0,9762.0,14994.0,13577.0,12766.0,16887.0,16223.0,17789.0,18346.0,21787.0,21762.0,22557.0,72853.0,76353.0,62378.0,79238.0,81395.0,79287.0,68616.0,83173.0,85362.0
450,Subarnapur,680.0,533.0,753.0,2114.0,1552.0,1290.0,1803.0,1086.0,2251.0,1158.0,2443.0,1076.0,2294.0,1415.0,960.0,2508.0,2040.0,1638.0,1768.0,3635.0,4633.0,4164.0,21290.0,22688.0,20645.0,24430.0,24689.0,24749.0,24128.0,27502.0,27669.0
451,Sundargarh,14253.0,14622.0,15787.0,20935.0,21194.0,19249.0,21478.0,18143.0,24265.0,18689.0,21668.0,18369.0,27925.0,24939.0,23192.0,31927.0,31740.0,34838.0,35694.0,36390.0,38344.0,37928.0,103820.0,110062.0,93013.0,119508.0,125030.0,120148.0,110053.0,136534.0,146015.0
452,Karaikal,2448.0,2876.0,3219.0,4056.0,4050.0,3802.0,4329.0,4422.0,4672.0,5126.0,5246.0,5770.0,5611.0,5585.0,5437.0,5785.0,5685.0,5630.0,5890.0,5381.0,6766.0,6506.0,5639.0,5684.0,5347.0,5593.0,5722.0,6451.0,5733.0,6034.0,6532.0
453,Mahe,443.0,422.0,469.0,644.0,562.0,636.0,1228.0,1134.0,1034.0,1036.0,1077.0,1056.0,1187.0,1140.0,1130.0,1282.0,1138.0,1174.0,1111.0,1131.0,1260.0,1244.0,863.0,907.0,856.0,1189.0,1198.0,1341.0,1371.0,1530.0,1775.0
454,Puducherry,2744.0,3022.0,3317.0,4390.0,4616.0,4429.0,4285.0,4706.0,4896.0,5643.0,6344.0,6500.0,6850.0,6528.0,6760.0,7208.0,7471.0,8002.0,8191.0,7830.0,8519.0,8478.0,7801.0,7660.0,7677.0,8016.0,8157.0,8657.0,8529.0,8430.0,9277.0
455,Yanam,113.0,143.0,151.0,259.0,246.0,308.0,263.0,303.0,316.0,401.0,533.0,404.0,586.0,419.0,523.0,860.0,955.0,875.0,898.0,908.0,864.0,940.0,1082.0,1156.0,1092.0,1123.0,1129.0,1114.0,1039.0,1229.0,1197.0
456,Amritsar,33254.0,37051.0,33425.0,47687.0,48031.0,51874.0,55801.0,62442.0,62939.0,67375.0,65696.0,59829.0,69170.0,66635.0,67109.0,70625.0,66651.0,71451.0,67860.0,67788.0,75781.0,71373.0,70662.0,64437.0,63979.0,72363.0,72240.0,73946.0,74791.0,80345.0,87899.0
457,Barnala,10394.0,10575.0,10870.0,14930.0,16650.0,20314.0,19890.0,21880.0,21905.0,25525.0,24707.0,24529.0,28247.0,25978.0,25764.0,28068.0,27313.0,30809.0,25785.0,26280.0,29844.0,27047.0,23848.0,22674.0,22146.0,25791.0,25675.0,27943.0,28657.0,31618.0,34022.0
458,Bathinda,27164.0,26483.0,25293.0,35383.0,37594.0,45250.0,41878.0,47840.0,49619.0,55444.0,55708.0,57031.0,64337.0,60498.0,63213.0,69931.0,66328.0,78397.0,69956.0,71983.0,84025.0,78002.0,63995.0,62535.0,61652.0,69593.0,69776.0,76755.0,76205.0,81690.0,87621.0
459,Faridkot,14336.0,13384.0,12039.0,16902.0,17431.0,20403.0,20353.0,22175.0,23829.0,25797.0,25971.0,27003.0,28619.0,26664.0,28099.0,29925.0,27485.0,30578.0,26624.0,25611.0,29679.0,27366.0,22653.0,22358.0,21427.0,25352.0,26389.0,27517.0,28319.0,30199.0,32263.0
460,Fatehgarh Sahib,15194.0,14471.0,12829.0,16581.0,17389.0,20182.0,19304.0,21405.0,21191.0,24468.0,24410.0,23559.0,27070.0,24618.0,24753.0,26868.0,24249.0,28835.0,24406.0,23684.0,25495.0,23733.0,20742.0,20348.0,20394.0,23593.0,23149.0,25616.0,26952.0,29291.0,31783.0
461,Fazilka,26584.0,25572.0,22588.0,30773.0,31445.0,35617.0,34711.0,36916.0,37021.0,41267.0,39701.0,40192.0,46480.0,44363.0,44590.0,47443.0,43892.0,51302.0,43998.0,44615.0,53527.0,49771.0,40117.0,40422.0,37866.0,43802.0,42624.0,45585.0,45151.0,51234.0,55409.0
462,Firozpur,26511.0,26175.0,24435.0,33140.0,33717.0,36813.0,37769.0,41650.0,44277.0,47382.0,46067.0,47096.0,51682.0,48210.0,48960.0,53170.0,46248.0,50709.0,44641.0,42083.0,49222.0,46674.0,42784.0,44020.0,41711.0,49127.0,50368.0,53509.0,54107.0,58873.0,65139.0
463,Gurdaspur,26766.0,32824.0,25978.0,38435.0,38298.0,43236.0,45722.0,49663.0,49572.0,54697.0,52205.0,49467.0,54956.0,53741.0,53453.0,58238.0,52464.0,56087.0,47103.0,47554.0,54057.0,50587.0,43779.0,39796.0,38386.0,44685.0,42403.0,44918.0,46778.0,50369.0,57298.0
464,Hoshiarpur,25854.0,27507.0,20679.0,27905.0,28812.0,34674.0,35649.0,39331.0,42043.0,47376.0,49040.0,49569.0,52849.0,48770.0,48906.0,54826.0,50529.0,57232.0,46078.0,46817.0,53417.0,49994.0,42435.0,41612.0,41273.0,48739.0,47527.0,52711.0,51448.0,56076.0,61812.0
465,Jalandhar,38680.0,40646.0,33917.0,44997.0,47066.0,52031.0,50864.0,57690.0,58687.0,65404.0,62410.0,61067.0,67115.0,62174.0,62794.0,68090.0,63743.0,69748.0,61861.0,62198.0,69709.0,63937.0,55438.0,52690.0,52679.0,59543.0,57781.0,65136.0,68343.0,71708.0,78350.0
466,Kapurthala,19086.0,19531.0,16192.0,21437.0,22270.0,24181.0,24354.0,27100.0,28520.0,31324.0,30467.0,31048.0,33280.0,31176.0,31472.0,34241.0,31631.0,35250.0,31329.0,31909.0,35796.0,31879.0,29152.0,28105.0,28288.0,32197.0,31454.0,35409.0,37254.0,39665.0,43480.0
467,Ludhiana,52076.0,49467.0,47253.0,61492.0,65432.0,75046.0,74667.0,83400.0,84369.0,93739.0,90954.0,91574.0,98580.0,94610.0,92924.0,99942.0,93475.0,102176.0,91101.0,90091.0,103470.0,97045.0,82961.0,80140.0,79311.0,89132.0,87743.0,97005.0,101530.0,110239.0,120464.0
468,Mansa,13456.0,13933.0,13756.0,18913.0,19502.0,23402.0,20678.0,22999.0,24482.0,27968.0,27927.0,31224.0,34530.0,31911.0,33708.0,36992.0,34084.0,41601.0,33615.0,36330.0,42375.0,38338.0,31383.0,29499.0,28485.0,33080.0,31879.0,34323.0,34452.0,36992.0,39512.0
469,Moga,20507.0,19842.0,18959.0,27316.0,29437.0,33862.0,36030.0,38737.0,41750.0,45336.0,44770.0,46030.0,50550.0,46555.0,46129.0,49899.0,45044.0,49313.0,41852.0,41331.0,46652.0,42452.0,36832.0,35752.0,34543.0,40735.0,39948.0,43951.0,45824.0,49844.0,53307.0
470,Muktsar,20801.0,20116.0,18833.0,25538.0,25814.0,31379.0,31782.0,34860.0,38488.0,41848.0,41550.0,42233.0,46884.0,43745.0,43974.0,48983.0,44899.0,52219.0,45910.0,45232.0,55788.0,51877.0,42238.0,39247.0,37313.0,41893.0,39212.0,42622.0,43242.0,47350.0,51972.0
471,Pathankot,10647.0,10100.0,8578.0,12067.0,12270.0,13404.0,14335.0,14539.0,14614.0,16064.0,16634.0,16348.0,17759.0,17600.0,18053.0,20490.0,19414.0,20250.0,18065.0,18348.0,21894.0,21523.0,21123.0,21482.0,20735.0,23507.0,23195.0,24815.0,23997.0,24802.0,27436.0
472,Patiala,42958.0,40214.0,37738.0,48723.0,50534.0,58035.0,57797.0,65588.0,64093.0,72194.0,69964.0,70133.0,79235.0,72165.0,73291.0,78176.0,69938.0,80711.0,67292.0,67321.0,76154.0,70700.0,63414.0,61380.0,61300.0,70646.0,69487.0,77864.0,79916.0,87903.0,94424.0
473,Rupnagar,15468.0,12142.0,10188.0,14434.0,15487.0,16924.0,17051.0,20004.0,20739.0,23235.0,23721.0,22411.0,24540.0,22449.0,22902.0,25581.0,23271.0,27504.0,24466.0,24704.0,28259.0,25299.0,23258.0,24037.0,23798.0,26759.0,26680.0,29263.0,29873.0,32779.0,34889.0
474,Sahibzada Ajit Singh Nagar,16967.0,15058.0,14469.0,19338.0,20522.0,23586.0,22865.0,25686.0,26227.0,29940.0,29660.0,27896.0,31604.0,31031.0,32489.0,35803.0,32999.0,37043.0,34975.0,35191.0,40976.0,39617.0,38231.0,39178.0,40124.0,43869.0,44126.0,49957.0,49309.0,53523.0,57401.0
475,Sangrur,34269.0,32010.0,30997.0,42091.0,44739.0,53297.0,50891.0,56945.0,57649.0,65323.0,63647.0,65977.0,72803.0,65680.0,67401.0,70861.0,66509.0,76825.0,62404.0,62038.0,70696.0,66842.0,55578.0,53846.0,52871.0,61340.0,61673.0,68799.0,70762.0,77275.0,81204.0
476,Shahid Bhagat Singh Nagar,12864.0,13217.0,10863.0,14243.0,16090.0,17534.0,17796.0,19713.0,19351.0,22400.0,23031.0,22304.0,24802.0,22446.0,22481.0,25015.0,22200.0,25475.0,21538.0,21510.0,24302.0,21654.0,17670.0,17316.0,16709.0,19781.0,19461.0,21836.0,24815.0,29635.0,32510.0
477,Tarn Taran,22149.0,25677.0,24381.0,33623.0,34501.0,36959.0,40101.0,45603.0,45321.0,51042.0,49013.0,44893.0,52227.0,49709.0,50054.0,55261.0,50893.0,55894.0,51802.0,52545.0,58746.0,53545.0,53368.0,50984.0,52345.0,61262.0,61410.0,59136.0,59953.0,64649.0,69338.0
478,Ajmer,24267.0,27109.0,29439.0,35011.0,38141.0,35048.0,45468.0,46873.0,55332.0,57346.0,56020.0,49969.0,58842.0,54745.0,51213.0,62033.0,57656.0,63846.0,63085.0,63802.0,71984.0,72512.0,111299.0,116473.0,114227.0,125909.0,132820.0,137352.0,130597.0,138377.0,150416.0
479,Alwar,29952.0,36044.0,39447.0,50593.0,52762.0,48838.0,54177.0,50743.0,56277.0,59754.0,57674.0,60410.0,68443.0,64638.0,62613.0,78140.0,84626.0,109279.0,102087.0,99370.0,130347.0,132493.0,154835.0,160862.0,150387.0,156057.0,163264.0,173762.0,160288.0,169740.0,176158.0
480,Banswara,5173.0,6246.0,7797.0,10934.0,11028.0,10127.0,9177.0,8967.0,9598.0,11493.0,12091.0,10995.0,12575.0,13196.0,9476.0,15108.0,11278.0,15750.0,14716.0,19725.0,18176.0,21018.0,46334.0,48808.0,44976.0,51387.0,54441.0,56677.0,59766.0,59134.0,64271.0
481,Baran,8499.0,11672.0,14499.0,19040.0,18707.0,15638.0,17844.0,18072.0,19440.0,19177.0,20314.0,18075.0,25250.0,24364.0,24294.0,32365.0,31528.0,33808.0,34600.0,39751.0,47422.0,40665.0,83002.0,86620.0,83434.0,92587.0,92529.0,99582.0,99682.0,97768.0,102769.0
482,Barmer,6977.0,10210.0,8664.0,14773.0,16095.0,18046.0,22471.0,22621.0,24245.0,25912.0,25027.0,25221.0,28680.0,31072.0,23478.0,29734.0,28821.0,34453.0,40028.0,38156.0,43957.0,41316.0,166797.0,181426.0,149203.0,274820.0,268414.0,264672.0,208325.0,234487.0,251020.0
483,Bharatpur,21194.0,22634.0,24573.0,32296.0,32386.0,31139.0,30605.0,26721.0,26437.0,27559.0,27178.0,33431.0,38266.0,35663.0,31347.0,40218.0,43107.0,55263.0,49215.0,48469.0,63507.0,65614.0,80268.0,84444.0,80821.0,86281.0,82020.0,91554.0,86301.0,88716.0,93002.0
484,Bhilwara,12038.0,15212.0,18143.0,27078.0,25313.0,25298.0,30357.0,35056.0,42746.0,46137.0,41132.0,41389.0,47335.0,41309.0,33799.0,53212.0,47204.0,48853.0,49333.0,45335.0,51275.0,49390.0,114920.0,119546.0,115382.0,130252.0,134649.0,139746.0,132146.0,139448.0,154339.0
485,Bikaner,17152.0,19150.0,22648.0,22605.0,25697.0,33852.0,37933.0,38491.0,41754.0,48783.0,43141.0,41639.0,54019.0,52369.0,44626.0,54364.0,52041.0,65948.0,61355.0,63734.0,77136.0,74863.0,191936.0,197852.0,174253.0,278600.0,253510.0,260615.0,207193.0,230413.0,251468.0
486,Bundi,12375.0,15765.0,16533.0,19722.0,18979.0,18754.0,19841.0,22046.0,22385.0,23591.0,21366.0,19975.0,26527.0,24417.0,18879.0,23936.0,23770.0,27159.0,26975.0,25582.0,30950.0,27341.0,62497.0,63939.0,62598.0,69950.0,71219.0,74472.0,68906.0,71764.0,77978.0
487,Chittaurgarh,15346.0,19992.0,23316.0,33828.0,33163.0,27185.0,31498.0,33876.0,34828.0,39293.0,40259.0,40320.0,47208.0,44600.0,39819.0,52238.0,45835.0,50175.0,50943.0,53456.0,62437.0,59525.0,98998.0,102724.0,97759.0,108486.0,115608.0,117567.0,110506.0,113349.0,123742.0
488,Churu,24514.0,23959.0,28881.0,29200.0,39506.0,45780.0,56185.0,52761.0,65171.0,67120.0,64035.0,59230.0,72750.0,76507.0,65199.0,81592.0,79031.0,97139.0,90937.0,87759.0,115529.0,118322.0,163876.0,165651.0,158642.0,183636.0,182685.0,185952.0,172580.0,178694.0,187466.0
489,Dausa,13295.0,15914.0,17137.0,20905.0,22845.0,21571.0,22413.0,22386.0,24642.0,26761.0,24747.0,25786.0,30391.0,27975.0,27178.0,32335.0,34747.0,48073.0,45598.0,45276.0,58063.0,61127.0,69909.0,72736.0,71976.0,74042.0,75101.0,80327.0,74228.0,77005.0,78513.0
490,Dhaulpur,3893.0,5001.0,6259.0,7300.0,6767.0,6195.0,7596.0,5878.0,6452.0,6695.0,6422.0,7759.0,9554.0,10096.0,9062.0,12642.0,12746.0,13583.0,12638.0,10623.0,15628.0,18856.0,36203.0,36816.0,33699.0,39566.0,38149.0,40884.0,36971.0,37763.0,41239.0
491,Dungarpur,4736.0,4753.0,6243.0,9044.0,8307.0,8730.0,8027.0,7640.0,7887.0,11898.0,11666.0,11994.0,12802.0,13377.0,8626.0,15507.0,11303.0,18848.0,14549.0,14958.0,13521.0,19631.0,35905.0,37509.0,35580.0,41537.0,43684.0,45539.0,46742.0,47536.0,51205.0
492,Ganganagar,50326.0,51755.0,51130.0,65094.0,76388.0,76566.0,79458.0,83632.0,77692.0,83808.0,85330.0,84428.0,104590.0,90038.0,87304.0,99278.0,91367.0,123909.0,101881.0,101674.0,126334.0,120523.0,115734.0,119041.0,110962.0,136371.0,133445.0,142746.0,129410.0,144314.0,155144.0
493,Hanumangarh,30225.0,30688.0,28103.0,35920.0,46366.0,40770.0,44586.0,48307.0,50881.0,51866.0,52094.0,54699.0,63782.0,59771.0,58703.0,70633.0,64785.0,82599.0,67072.0,65954.0,81549.0,80553.0,82573.0,83952.0,75764.0,95901.0,94363.0,98696.0,90891.0,97554.0,105228.0
494,Jaipur,71761.0,75991.0,73302.0,94552.0,102895.0,96783.0,106004.0,108849.0,118180.0,125912.0,128391.0,118959.0,137953.0,132506.0,135558.0,148386.0,151633.0,184122.0,177499.0,177394.0,211276.0,217209.0,233711.0,244617.0,233996.0,237967.0,238354.0,263413.0,251597.0,261998.0,278615.0
495,Jaisalmer,3387.0,4239.0,4541.0,7333.0,8412.0,10039.0,12573.0,17581.0,19534.0,21906.0,22326.0,20589.0,26000.0,22902.0,19007.0,22840.0,23548.0,28412.0,25377.0,26551.0,27422.0,27949.0,122938.0,130023.0,120718.0,314962.0,236472.0,210229.0,141370.0,163947.0,183985.0
496,Jalor,7636.0,13556.0,11140.0,19790.0,18415.0,19368.0,23541.0,21779.0,23293.0,22471.0,22717.0,24739.0,30696.0,27793.0,16074.0,22377.0,17341.0,26890.0,34532.0,33224.0,30648.0,27432.0,89785.0,93016.0,86637.0,106776.0,106734.0,109046.0,98523.0,103874.0,109850.0
497,Jhalawar,8546.0,16380.0,16407.0,24378.0,21923.0,17183.0,22677.0,25208.0,24935.0,25926.0,24913.0,18526.0,27540.0,26280.0,23143.0,30455.0,28564.0,36539.0,34804.0,38662.0,39652.0,33085.0,74718.0,77559.0,75891.0,81458.0,82087.0,85937.0,85196.0,84980.0,90636.0
498,Jhunjhunun,37668.0,36819.0,36255.0,47300.0,50379.0,49829.0,53437.0,54590.0,49773.0,57665.0,59451.0,64216.0,77072.0,69942.0,68708.0,79171.0,77077.0,99349.0,88884.0,87178.0,110754.0,102125.0,84398.0,87513.0,81850.0,85860.0,84873.0,89220.0,85495.0,90135.0,99148.0
499,Jodhpur,34014.0,36305.0,38051.0,51924.0,53925.0,50880.0,65246.0,64946.0,67102.0,72280.0,64120.0,65950.0,85330.0,83964.0,72182.0,89728.0,90089.0,108357.0,113025.0,117714.0,137186.0,122660.0,238419.0,244520.0,237537.0,279664.0,284566.0,299760.0,278665.0,292945.0,309880.0
500,Karauli,5091.0,7469.0,10915.0,12746.0,12787.0,11580.0,11925.0,11640.0,11462.0,13028.0,12400.0,13888.0,17632.0,17158.0,15647.0,18615.0,19613.0,25367.0,26601.0,27556.0,37051.0,42072.0,72710.0,78480.0,75599.0,79172.0,74755.0,83804.0,76364.0,73415.0,74220.0
501,Kota,25817.0,30486.0,32193.0,41037.0,40982.0,37734.0,41552.0,43137.0,44175.0,44909.0,45507.0,41913.0,50376.0,46112.0,42896.0,51270.0,51663.0,55567.0,55492.0,56600.0,62755.0,58559.0,91674.0,91976.0,88659.0,96924.0,95726.0,103701.0,97538.0,99835.0,112243.0
502,Nagaur,41747.0,48084.0,54523.0,59733.0,68217.0,59003.0,74936.0,64735.0,63685.0,77895.0,70163.0,76359.0,100816.0,93620.0,82552.0,99544.0,93857.0,106081.0,104693.0,107641.0,134817.0,117961.0,187223.0,191944.0,181941.0,202155.0,205161.0,215527.0,201039.0,214612.0,225399.0
503,Pali,18853.0,23066.0,27391.0,41795.0,43062.0,40984.0,46783.0,48574.0,54183.0,55417.0,47137.0,46346.0,56598.0,51890.0,40741.0,54464.0,48790.0,49997.0,52375.0,48509.0,52861.0,48339.0,117293.0,123917.0,119130.0,140686.0,143699.0,147194.0,139891.0,147524.0,156976.0
504,Pratapgarh,4500.0,6495.0,7499.0,10743.0,9736.0,7566.0,7959.0,8306.0,7745.0,8887.0,7441.0,8357.0,10255.0,9335.0,6446.0,11414.0,8338.0,8034.0,10319.0,13220.0,13207.0,9194.0,38970.0,40966.0,37211.0,45143.0,48150.0,49439.0,46007.0,48253.0,51039.0
505,Rajsamand,8192.0,11077.0,12236.0,19293.0,20852.0,21868.0,22311.0,25359.0,28417.0,29828.0,27553.0,28608.0,31363.0,29131.0,25972.0,32664.0,31352.0,38631.0,36949.0,36604.0,40615.0,39592.0,58879.0,60935.0,60738.0,67024.0,69679.0,72333.0,69986.0,73312.0,78608.0
506,Sawai Madhopur,6752.0,8452.0,9354.0,12331.0,12320.0,10263.0,11514.0,11739.0,13292.0,14974.0,13678.0,14001.0,15871.0,15949.0,12122.0,15447.0,16594.0,19084.0,22776.0,25943.0,33341.0,36771.0,56497.0,59582.0,55018.0,62011.0,61560.0,64275.0,59306.0,61725.0,64512.0
507,Sikar,43572.0,44911.0,45434.0,58526.0,62373.0,59862.0,65288.0,64062.0,58169.0,63791.0,60181.0,70377.0,82765.0,73808.0,69855.0,86175.0,85000.0,108949.0,99274.0,100090.0,124853.0,116810.0,107685.0,115278.0,105184.0,111709.0,108566.0,114537.0,111020.0,117299.0,125997.0
508,Sirohi,7852.0,11888.0,11157.0,17540.0,20032.0,18848.0,19403.0,20808.0,22678.0,22103.0,21499.0,21555.0,25469.0,23280.0,18624.0,24886.0,21751.0,26343.0,25646.0,24586.0,22892.0,23739.0,47760.0,50549.0,48263.0,60902.0,61537.0,63469.0,60845.0,64185.0,69209.0
509,Tonk,7814.0,9219.0,10238.0,13570.0,12650.0,8756.0,14032.0,17007.0,20351.0,21918.0,20580.0,17998.0,23083.0,20138.0,16394.0,23100.0,20642.0,20737.0,21184.0,22029.0,25383.0,27344.0,69301.0,71189.0,67672.0,79028.0,79196.0,81265.0,76334.0,80786.0,85873.0
510,Udaipur,16689.0,20526.0,22851.0,29924.0,32169.0,32672.0,31065.0,35754.0,36656.0,40552.0,38283.0,41026.0,44322.0,41834.0,35066.0,49488.0,42292.0,52802.0,50017.0,53524.0,54995.0,59803.0,114483.0,123598.0,111855.0,142932.0,149212.0,154298.0,138910.0,151425.0,164520.0
511,East Sikkim,1033.0,1201.0,1238.0,1736.0,1813.0,1925.0,1759.0,2197.0,1813.0,2124.0,2711.0,1848.0,3496.0,3223.0,3028.0,4357.0,4257.0,4653.0,5228.0,5423.0,4995.0,5420.0,9975.0,10435.0,8740.0,10851.0,10254.0,11213.0,9941.0,10904.0,11950.0
512,North Sikkim,0.0,24.0,0.0,0.0,12.0,0.0,12.0,14.0,8.0,124.0,171.0,143.0,152.0,192.0,200.0,432.0,519.0,580.0,1099.0,927.0,662.0,1132.0,6333.0,8119.0,5387.0,25634.0,25737.0,10198.0,4775.0,6348.0,8136.0
513,South Sikkim,209.0,269.0,282.0,603.0,530.0,722.0,541.0,814.0,939.0,995.0,1195.0,427.0,1707.0,2195.0,1967.0,2907.0,2999.0,2898.0,3719.0,3866.0,4181.0,4342.0,6496.0,6838.0,5885.0,7525.0,6848.0,6922.0,6057.0,6541.0,7661.0
514,West Sikkim,176.0,160.0,164.0,653.0,554.0,477.0,484.0,825.0,909.0,845.0,701.0,49.0,726.0,1353.0,909.0,1861.0,1818.0,1569.0,2077.0,2038.0,2125.0,2344.0,6448.0,6837.0,5673.0,8171.0,7106.0,6998.0,5536.0,5936.0,6162.0
515,Ariyalur,3926.0,8009.0,8458.0,11956.0,12028.0,10706.0,12519.0,14671.0,16203.0,18116.0,18263.0,20537.0,20601.0,17772.0,16503.0,20596.0,19770.0,23989.0,21498.0,21293.0,22196.0,21782.0,21349.0,22181.0,20994.0,23456.0,23643.0,26761.0,29326.0,31760.0,36670.0
516,Chennai,14002.0,14428.0,14250.0,14605.0,14817.0,14571.0,14568.0,14605.0,14445.0,14617.0,14649.0,14679.0,14073.0,14461.0,14491.0,14504.0,14240.0,13841.0,13750.0,14800.0,14960.0,15002.0,14717.0,14754.0,14750.0,14821.0,14847.0,14966.0,14911.0,14954.0,14975.0
